loop_cnt,region,inherit,reward,outcome,h,g,f
88772,3,4,0.1,2,12,50,62
88773,2,1,0.1,2,9,53,62
88775,3,3,0.1,2,13,48,61
88777,2,1,0.1,2,8,54,62
88778,3,1,0.1,2,12,50,62
88779,2,1,0.05,1,8,54,62
88780,3,4,0.1,2,13,49,62
88783,0,0,0.1,2,4,58,62
88784,3,6,0.1,2,14,48,62
88787,0,1,0.1,2,3,59,62
88788,3,4,0.1,2,13,49,62
88791,0,1,0.1,2,3,59,62
88792,3,6,0.1,2,13,49,62
88794,0,1,0.1,2,3,59,62
88796,3,6,0.1,2,13,49,62
88798,0,0,0.1,2,3,59,62
88801,2,2,0.1,2,8,54,62
88802,3,5,0.1,2,13,49,62
88803,0,1,0.1,2,3,59,62
88804,3,5,0.1,2,14,48,62
88808,2,1,0.1,2,8,54,62
88810,0,2,0.1,2,3,59,62
88811,3,4,0.1,2,12,50,62
88814,2,2,0.1,2,8,54,62
88815,0,2,0.1,2,3,59,62
88817,3,8,0.1,2,14,48,62
88822,2,3,0,0,8,54,62
88823,0,0,0.1,2,4,58,62
88824,3,4,0.1,2,14,47,61
88825,3,5,0.1,2,13,49,62
88826,0,1,0.1,2,3,59,62
88827,3,4,0.1,2,14,47,61
88828,0,0,0.1,2,4,58,62
88830,3,3,0.1,2,13,49,62
88831,0,1,0.1,2,3,59,62
88836,1,4,0.05,1,23,39,62
88838,3,6,0.1,2,13,48,61
88839,0,1,0.1,2,4,58,62
88840,3,5,0.1,2,12,49,61
88841,0,0,0.05,1,4,58,62
88842,3,4,0.1,2,13,49,62
88844,3,6,0.1,2,14,47,61
88845,3,3,0.1,2,12,50,62
88848,2,2,0.1,2,8,54,62
88850,3,4,0.1,2,13,49,62
88854,2,1,0.1,2,8,54,62
88855,0,3,0.1,2,3,59,62
88856,3,6,0.1,2,14,48,62
88860,2,2,0.1,2,8,54,62
88862,3,3,0.1,2,13,49,62
88863,0,0,0.1,2,4,58,62
88864,1,4,0.1,2,23,39,62
88866,2,2,0.1,2,8,54,62
88867,3,5,0.1,2,13,48,61
88868,0,1,0.1,2,5,57,62
88869,1,4,0.1,2,23,39,62
88870,2,2,0.1,2,8,54,62
88871,3,7,0.1,2,13,48,61
88875,1,3,0,0,28,34,62
88876,0,1,0.1,2,3,59,62
88878,2,3,0.1,2,8,54,62
88879,3,6,0.1,2,13,49,62
88881,0,2,0.1,2,3,59,62
88884,2,2,0.1,2,8,54,62
88886,3,6,0.1,2,13,48,61
88887,0,1,0.1,2,3,59,62
88890,2,4,0.1,2,8,54,62
88891,3,6,0.1,2,14,48,62
88893,0,2,0.1,2,3,59,62
88897,3,5,0.1,2,13,49,62
88898,2,2,0.1,2,8,54,62
88901,0,1,0.1,2,3,59,62
88902,3,4,0.1,2,13,48,61
88904,2,2,0.1,2,8,54,62
88905,0,3,0.1,2,3,59,62
88906,3,4,0.1,2,13,48,61
88907,2,4,0.1,2,8,54,62
88909,0,1,0.1,2,3,59,62
88912,3,4,0.1,2,13,49,62
88913,2,1,0.1,2,9,53,62
88914,0,1,0,0,3,59,62
88916,3,4,0.1,2,14,48,62
88918,2,1,0,0,8,54,62
88921,3,6,0.1,2,14,48,62
88923,3,4,0.1,2,14,48,62
88924,3,4,0.1,2,14,48,62
88925,3,2,0.1,2,13,49,62
88926,3,5,0.1,2,14,48,62
88928,3,4,0.1,2,13,49,62
88931,3,4,0.1,2,12,49,61
88932,1,4,0.1,2,23,39,62
88935,0,2,0.1,2,3,59,62
88939,3,7,0.1,2,13,49,62
88942,1,5,0.1,2,28,34,62
88943,0,3,0.1,2,3,59,62
88944,3,2,0.1,2,12,50,62
88946,1,7,0.1,2,28,34,62
88948,2,1,0.1,2,8,54,62
88950,0,3,0.1,2,3,59,62
88951,3,3,0.1,2,12,50,62
88954,1,4,0.1,2,24,38,62
88956,2,1,0.1,2,8,54,62
88957,3,7,0.1,2,14,48,62
88959,0,2,0.1,2,3,59,62
88960,1,3,0.1,2,28,34,62
88961,2,2,0.1,2,8,54,62
88962,1,3,0.1,2,25,37,62
88964,3,6,0.1,2,14,47,61
88965,0,0,0,0,3,59,62
88968,2,3,0.1,2,8,54,62
88971,1,6,0.1,2,28,34,62
88973,3,2,0.05,1,13,49,62
88977,1,5,0.1,2,23,39,62
88979,2,2,0.1,2,8,54,62
88981,1,5,0,0,28,33,61
88982,2,4,0.1,2,8,54,62
88983,2,4,0,0,8,54,62
88984,3,6,0.1,2,13,49,62
88985,3,4,0.1,2,12,50,62
88986,3,6,0.1,2,13,49,62
88988,3,7,0.1,2,14,48,62
88989,0,2,0.1,2,3,59,62
88992,3,6,0.1,2,13,49,62
88993,0,2,0.1,2,3,59,62
88995,3,6,0.1,2,13,48,61
88996,0,3,0.1,2,3,59,62
88997,3,3,0.1,2,12,50,62
88998,0,3,0.1,2,3,59,62
89002,3,7,0.1,2,14,48,62
89004,0,4,0.1,2,3,59,62
89006,3,4,0.1,2,13,49,62
89007,2,2,0.1,2,8,54,62
89008,0,1,0,0,3,59,62
89010,3,8,0.1,2,14,48,62
89011,2,2,0.1,2,8,54,62
89012,3,6,0.1,2,13,48,61
89013,2,3,0.1,2,8,54,62
89015,3,3,0.1,2,12,50,62
89016,2,3,0.1,2,9,53,62
89024,3,5,0.1,2,12,50,62
89026,2,3,0.1,2,8,54,62
89029,3,5,0.1,2,13,49,62
89032,1,3,0.1,2,26,36,62
89033,2,3,0.1,2,8,54,62
89034,3,3,0.1,2,12,50,62
89035,1,4,0.1,2,23,39,62
89036,2,2,0.1,2,8,54,62
89037,1,5,0.1,2,23,39,62
89038,3,4,0.1,2,13,49,62
89039,2,1,0.05,1,8,54,62
89043,1,5,0.1,2,23,39,62
89044,3,2,0.1,2,13,49,62
89047,0,1,0.1,2,3,59,62
89048,1,4,0.1,2,27,35,62
89049,3,5,0.1,2,13,48,61
89050,1,4,0.1,2,26,36,62
89051,0,3,0.1,2,3,59,62
89052,3,5,0.1,2,13,49,62
89054,1,0,0.1,2,25,37,62
89056,0,1,0.1,2,4,58,62
89057,3,5,0.1,2,13,48,61
89058,1,4,0.1,2,28,34,62
89060,3,5,0.1,2,13,48,61
89061,0,0,0.1,2,5,57,62
89063,1,0,0.1,2,26,36,62
89064,2,2,0.1,2,10,52,62
89066,3,2,0.1,2,12,50,62
89068,0,0,0.1,2,4,58,62
89070,1,4,0.1,2,25,37,62
89072,2,1,0,0,8,54,62
89073,3,6,0.1,2,14,48,62
89075,0,1,0.1,2,3,59,62
89076,1,7,0.1,2,26,36,62
89078,3,5,0.1,2,13,48,61
89079,1,5,0.1,2,23,39,62
89080,0,3,0.1,2,3,59,62
89082,3,4,0.1,2,13,49,62
89083,1,4,0,0,28,34,62
89084,0,0,0.1,2,4,58,62
89086,3,4,0.1,2,12,50,62
89088,0,2,0.1,2,3,59,62
89090,3,6,0.1,2,14,48,62
89092,0,1,0.1,2,3,59,62
89094,3,4,0.1,2,12,50,62
89096,0,0,0.1,2,4,58,62
89097,3,6,0.1,2,13,48,61
89099,0,1,0.1,2,3,59,62
89100,3,3,0.1,2,12,50,62
89101,0,2,0.1,2,3,59,62
89103,3,7,0.1,2,13,48,61
89105,0,0,0.1,2,4,58,62
89106,2,2,0.1,2,8,54,62
89107,3,6,0.1,2,14,47,61
89108,0,0,0.1,2,4,58,62
89110,2,1,0.1,2,9,53,62
89115,3,4,0.1,2,13,49,62
89116,0,0,0.1,2,5,57,62
89117,3,4,0.1,2,12,50,62
89121,2,2,0.1,2,8,54,62
89122,0,1,0.1,2,3,59,62
89123,3,4,0.1,2,12,50,62
89127,2,4,0.1,2,8,54,62
89128,3,2,0.1,2,12,50,62
89130,0,2,0.1,2,3,59,62
89132,2,1,0.1,2,8,54,62
89133,3,5,0.1,2,14,48,62
89135,0,2,0.1,2,7,55,62
89136,2,3,0.1,2,8,54,62
89138,3,4,0.1,2,13,49,62
89140,0,2,0.1,2,3,59,62
89141,2,2,0.05,1,8,54,62
89145,3,2,0.1,2,12,50,62
89146,0,1,0.05,1,3,59,62
89148,3,2,0.1,2,12,50,62
89150,1,3,0.1,2,28,34,62
89151,3,5,0.1,2,14,47,61
89153,1,5,0.1,2,23,39,62
89154,3,4,0.1,2,13,49,62
89157,1,2,0.1,2,28,34,62
89158,3,5,0.1,2,13,49,62
89159,1,5,0.1,2,24,38,62
89160,2,1,0.1,2,8,54,62
89163,0,1,0,0,3,59,62
89164,1,5,0.1,2,24,38,62
89165,3,5,0.1,2,13,48,61
89167,2,1,0,0,8,54,62
89168,1,5,0.1,2,28,34,62
89170,3,3,0.1,2,13,49,62
89171,1,4,0.1,2,23,39,62
89172,3,6,0.1,2,13,48,61
89176,1,5,0.1,2,27,35,62
89179,3,3,0.1,2,13,49,62
89180,1,2,0.1,2,25,37,62
89181,3,4,0.1,2,13,49,62
89183,1,8,0.1,2,28,34,62
89184,3,4,0.1,2,13,49,62
89185,1,6,0.1,2,28,32,60
89187,3,4,0.1,2,13,48,61
89188,1,7,0.1,2,26,36,62
89189,3,3,0.1,2,13,49,62
89190,1,4,0.1,2,23,39,62
89193,3,2,0.1,2,12,50,62
89196,0,2,0.1,2,3,59,62
89197,1,5,0,0,26,36,62
89199,3,6,0.1,2,13,49,62
89200,0,1,0.1,2,3,59,62
89204,2,2,0.1,2,8,54,62
89205,3,6,0.1,2,14,48,62
89207,0,2,0.1,2,3,59,62
89208,2,1,0,0,8,54,62
89210,3,5,0.1,2,13,49,62
89212,0,3,0.1,2,3,59,62
89213,3,5,0.1,2,13,49,62
89214,0,0,0.1,2,4,58,62
89215,3,4,0.1,2,13,49,62
89218,0,1,0.1,2,3,59,62
89219,3,5,0.1,2,12,49,61
89222,0,0,0.1,2,4,58,62
89223,3,3,0.1,2,13,49,62
89224,0,0,0.1,2,4,58,62
89225,3,4,0.1,2,14,48,62
89227,0,2,0.1,2,3,59,62
89228,3,3,0.1,2,12,50,62
89233,0,2,0.1,2,3,59,62
89234,3,3,0.1,2,13,49,62
89235,0,0,0.1,2,3,59,62
89236,3,4,0.1,2,13,48,61
89237,2,1,0.1,2,8,54,62
89240,0,3,0.1,2,3,59,62
89241,3,7,0.1,2,14,48,62
89243,2,3,0.1,2,8,54,62
89246,0,2,0.1,2,3,59,62
89249,3,6,0.1,2,13,48,61
89254,2,2,0.1,2,8,54,62
89255,0,1,0.1,2,3,59,62
89256,3,6,0.1,2,14,48,62
89259,2,0,0.1,2,9,53,62
89260,3,4,0.1,2,13,49,62
89263,0,3,0.1,2,3,59,62
89264,1,4,0,0,28,34,62
89265,3,4,0.1,2,12,50,62
89266,2,1,0.1,2,8,54,62
89267,0,1,0.1,2,3,59,62
89270,3,4,0.1,2,12,50,62
89271,2,1,0.1,2,8,54,62
89274,0,2,0.1,2,3,59,62
89275,3,7,0.1,2,14,48,62
89279,2,1,0.1,2,8,54,62
89280,0,2,0.1,2,3,59,62
89283,3,4,0.1,2,13,49,62
89284,2,2,0.1,2,8,54,62
89285,0,0,0.1,2,3,59,62
89289,3,5,0.1,2,13,49,62
89292,0,1,0.1,2,3,59,62
89293,2,2,0.1,2,8,54,62
89294,3,6,0.1,2,14,48,62
89295,0,1,0.1,2,3,59,62
89296,2,2,0.1,2,8,54,62
89297,3,7,0.1,2,13,49,62
89298,0,1,0.1,2,3,59,62
89299,2,2,0.1,2,8,54,62
89300,3,4,0.1,2,12,50,62
89303,0,3,0.1,2,3,59,62
89304,2,1,0.1,2,8,54,62
89305,3,4,0.1,2,12,50,62
89307,0,0,0.1,2,5,57,62
89310,2,2,0.1,2,8,54,62
89311,3,4,0.1,2,13,48,61
89313,0,1,0.1,2,3,59,62
89314,2,2,0.1,2,8,54,62
89315,3,5,0.1,2,13,49,62
89316,0,1,0.1,2,3,59,62
89320,3,4,0.1,2,13,49,62
89322,2,1,0.1,2,8,54,62
89323,0,1,0,0,3,59,62
89326,3,6,0.1,2,14,48,62
89327,2,2,0.1,2,9,53,62
89328,3,1,0.1,2,12,50,62
89329,2,2,0.1,2,8,54,62
89330,3,5,0.1,2,13,49,62
89332,2,1,0.1,2,8,54,62
89333,1,2,0.1,2,25,37,62
89335,3,6,0.1,2,14,47,61
89337,2,1,0.1,2,8,54,62
89339,1,4,0,0,26,36,62
89341,3,3,0.1,2,13,49,62
89348,2,2,0.1,2,8,54,62
89349,3,3,0.1,2,13,48,61
89354,2,3,0.1,2,8,54,62
89355,3,2,0.1,2,12,50,62
89356,2,2,0.1,2,8,54,62
89357,3,3,0.1,2,12,49,61
89360,2,1,0.1,2,8,54,62
89361,3,5,0.1,2,13,48,61
89362,0,1,0.1,2,6,56,62
89365,2,4,0.1,2,8,54,62
89368,3,3,0.1,2,13,49,62
89371,0,1,0.1,2,5,57,62
89372,3,3,0.1,2,13,49,62
89375,2,2,0.1,2,8,54,62
89376,0,1,0.1,2,3,59,62
89377,3,4,0.1,2,13,49,62
89382,2,1,0.1,2,8,54,62
89383,0,1,0.1,2,3,59,62
89384,3,5,0.1,2,14,47,61
89386,2,1,0.1,2,8,54,62
89387,0,2,0.1,2,3,59,62
89388,3,5,0.1,2,14,48,62
89393,2,1,0.1,2,8,54,62
89394,0,3,0.1,2,3,59,62
89396,3,5,0.1,2,13,49,62
89398,2,4,0.1,2,8,54,62
89400,0,1,0,0,3,59,62
89401,3,5,0.1,2,13,49,62
89402,2,1,0.1,2,8,54,62
89403,3,3,0.1,2,12,50,62
89405,2,1,0.1,2,8,54,62
89407,3,3,0.1,2,12,50,62
89411,2,1,0.1,2,8,54,62
89415,3,1,0.1,2,12,50,62
89417,2,1,0.1,2,8,54,62
89419,1,7,0.1,2,28,34,62
89420,3,3,0.1,2,12,50,62
89421,1,4,0.1,2,25,37,62
89425,3,5,0.1,2,13,49,62
89426,2,3,0.1,2,8,54,62
89428,1,3,0.1,2,25,37,62
89429,3,5,0.1,2,12,49,61
89431,2,1,0.1,2,8,54,62
89433,1,4,0.1,2,23,39,62
89434,3,5,0.1,2,13,49,62
89436,2,1,0.1,2,9,53,62
89437,1,3,0.1,2,24,38,62
89439,0,2,0.1,2,3,59,62
89441,3,2,0.1,2,13,49,62
89442,2,3,0.1,2,8,54,62
89443,1,6,0.1,2,28,33,61
89445,0,1,0,0,3,59,62
89446,3,7,0.1,2,14,48,62
89447,1,4,0.1,2,28,34,62
89448,2,2,0.1,2,8,54,62
89449,3,3,0.1,2,13,49,62
89452,1,4,0.1,2,29,33,62
89456,2,2,0,0,8,54,62
89458,3,4,0.1,2,12,49,61
89460,1,4,0.1,2,28,34,62
89461,3,4,0.1,2,12,50,62
89464,1,4,0.1,2,28,33,61
89465,3,5,0.1,2,13,48,61
89466,1,3,0.1,2,24,38,62
89467,1,4,0.1,2,23,39,62
89468,3,5,0,0,13,49,62
89469,1,3,0,0,28,34,62
89471,0,1,0.1,2,3,59,62
89472,0,2,0.1,2,3,59,62
89476,0,2,0.1,2,3,59,62
89477,2,3,0.1,2,8,54,62
89478,0,2,0.1,2,3,59,62
89480,2,1,0.1,2,8,54,62
89483,3,2,0.1,2,12,49,61
89484,0,1,0.1,2,3,59,62
89487,2,3,0.1,2,8,54,62
89488,3,5,0.1,2,13,49,62
89490,0,1,0.1,2,3,59,62
89491,2,3,0.1,2,8,54,62
89493,3,6,0.1,2,14,48,62
89495,0,1,0.1,2,3,59,62
89499,2,1,0.1,2,8,54,62
89500,3,4,0.1,2,14,48,62
89501,0,2,0.1,2,3,59,62
89502,3,6,0.1,2,13,49,62
89509,2,3,0.1,2,8,54,62
89510,0,1,0,0,3,59,62
89511,3,4,0.1,2,13,48,61
89512,2,2,0.1,2,8,54,62
89513,3,4,0.1,2,12,50,62
89514,2,1,0.1,2,8,54,62
89516,3,3,0.1,2,13,49,62
89518,2,2,0.1,2,8,54,62
89520,3,2,0.1,2,13,49,62
89522,2,1,0.1,2,8,54,62
89523,3,4,0.1,2,13,49,62
89524,1,8,0.1,2,26,36,62
89525,2,1,0.1,2,10,52,62
89528,3,5,0.1,2,12,50,62
89529,1,4,0.1,2,23,39,62
89530,2,2,0.1,2,8,54,62
89531,3,4,0.1,2,12,50,62
89532,1,3,0.1,2,28,34,62
89538,2,1,0.1,2,8,54,62
89539,3,4,0.1,2,12,50,62
89542,1,5,0.1,2,23,39,62
89544,0,2,0.1,2,3,59,62
89547,2,2,0.1,2,8,54,62
89549,1,3,0.1,2,24,38,62
89551,3,6,0.1,2,14,48,62
89553,0,2,0.1,2,3,59,62
89554,1,2,0,0,28,34,62
89555,3,5,0.1,2,14,48,62
89557,2,2,0.1,2,8,54,62
89558,0,1,0.1,2,3,59,62
89560,3,4,0.1,2,13,49,62
89561,2,1,0.1,2,8,54,62
89565,0,1,0.1,2,3,59,62
89566,3,4,0.1,2,13,49,62
89567,2,2,0.1,2,8,54,62
89568,3,6,0.1,2,14,48,62
89570,0,1,0.1,2,4,58,62
89571,2,1,0.1,2,8,54,62
89572,3,4,0.1,2,14,48,62
89573,0,1,0.1,2,4,58,62
89575,2,2,0.1,2,8,54,62
89579,3,5,0.1,2,14,48,62
89580,0,3,0.1,2,3,59,62
89581,2,2,0.1,2,8,54,62
89582,3,5,0.1,2,13,49,62
89586,0,1,0,0,3,59,62
89587,2,3,0.1,2,8,54,62
89588,3,3,0.1,2,13,49,62
89589,2,1,0.1,2,8,54,62
89590,3,5,0.1,2,14,48,62
89591,2,2,0.1,2,8,54,62
89593,3,2,0.1,2,12,50,62
89594,2,2,0.1,2,8,54,62
89595,3,4,0.1,2,14,48,62
89596,3,1,0.1,2,13,49,62
89597,2,1,0,0,8,54,62
89599,3,2,0.1,2,13,49,62
89600,3,5,0.1,2,13,49,62
89601,3,4,0.1,2,12,50,62
89607,0,2,0.1,2,3,59,62
89608,3,5,0.1,2,13,48,61
89610,1,3,0.1,2,25,37,62
89611,0,1,0.1,2,3,59,62
89614,3,4,0.1,2,12,49,61
89616,1,4,0.1,2,24,38,62
89618,0,1,0.1,2,3,59,62
89620,3,7,0.1,2,14,48,62
89625,1,8,0.1,2,28,34,62
89627,0,1,0.1,2,3,59,62
89628,1,4,0.1,2,23,39,62
89631,3,3,0.1,2,13,49,62
89634,0,2,0.1,2,3,59,62
89637,1,4,0.1,2,28,34,62
89638,3,3,0.1,2,14,47,61
89639,1,2,0.1,2,28,34,62
89640,0,2,0.1,2,3,59,62
89641,3,5,0.1,2,13,49,62
89642,2,1,0.1,2,8,54,62
89643,1,5,0.1,2,23,39,62
89644,0,1,0.1,2,3,59,62
89646,3,5,0.1,2,13,49,62
89647,2,2,0.1,2,8,54,62
89648,1,5,0.1,2,24,38,62
89649,0,2,0.1,2,3,59,62
89652,3,5,0.1,2,13,49,62
89654,2,3,0.1,2,8,54,62
89655,1,4,0.1,2,23,39,62
89658,3,5,0.1,2,13,49,62
89660,0,0,0.1,2,5,57,62
89661,2,4,0.1,2,9,53,62
89662,1,2,0.1,2,26,36,62
89663,3,6,0.1,2,13,48,61
89664,0,3,0.1,2,3,59,62
89665,1,4,0,0,28,34,62
89666,2,2,0.1,2,8,54,62
89667,3,4,0.1,2,13,49,62
89668,0,1,0.1,2,3,59,62
89669,2,2,0.1,2,8,54,62
89671,3,5,0.1,2,14,48,62
89672,0,1,0.1,2,4,58,62
89675,2,2,0.1,2,8,54,62
89676,3,4,0.1,2,14,47,61
89678,0,2,0.1,2,3,59,62
89679,2,1,0.1,2,9,53,62
89680,3,4,0.1,2,13,49,62
89681,0,0,0.1,2,5,57,62
89682,2,1,0.1,2,8,54,62
89683,3,3,0.1,2,12,50,62
89687,0,1,0.1,2,3,59,62
89689,2,2,0.1,2,8,54,62
89690,3,3,0.1,2,13,49,62
89693,0,3,0.1,2,3,59,62
89695,3,4,0.1,2,13,49,62
89699,2,2,0.1,2,8,54,62
89701,0,1,0,0,3,59,62
89702,3,3,0.1,2,13,49,62
89706,2,3,0.1,2,8,54,62
89709,3,7,0.1,2,14,48,62
89712,2,2,0.1,2,8,54,62
89713,3,4,0.1,2,12,50,62
89716,2,3,0.1,2,9,53,62
89718,3,4,0.1,2,12,50,62
89719,2,4,0.1,2,8,54,62
89720,3,6,0.1,2,13,49,62
89722,2,2,0.1,2,8,54,62
89725,3,7,0.1,2,14,48,62
89726,2,2,0.1,2,8,54,62
89727,3,7,0.1,2,14,48,62
89728,2,3,0.1,2,8,54,62
89730,3,7,0.1,2,14,48,62
89734,1,5,0.1,2,24,38,62
89735,0,1,0.1,2,3,59,62
89736,2,1,0.1,2,8,54,62
89738,3,4,0.1,2,12,50,62
89741,1,6,0.1,2,23,39,62
89743,0,1,0.1,2,3,59,62
89744,2,3,0.1,2,8,54,62
89745,3,5,0.1,2,13,49,62
89750,1,4,0.1,2,28,34,62
89751,0,1,0.1,2,4,58,62
89752,3,4,0.1,2,13,49,62
89753,2,2,0.1,2,8,54,62
89755,1,5,0.1,2,23,39,62
89756,3,3,0.1,2,12,50,62
89759,0,2,0.1,2,3,59,62
89762,1,8,0.1,2,26,36,62
89763,2,1,0.1,2,8,54,62
89764,3,5,0.1,2,14,47,61
89765,1,4,0.1,2,28,33,61
89767,0,2,0.1,2,3,59,62
89769,2,3,0.1,2,8,54,62
89771,1,3,0.1,2,25,37,62
89775,3,5,0.1,2,13,49,62
89778,0,1,0.1,2,6,56,62
89781,2,1,0.1,2,8,54,62
89782,1,7,0.1,2,27,35,62
89783,3,2,0.1,2,13,49,62
89784,0,1,0.1,2,3,59,62
89786,2,3,0.1,2,8,54,62
89787,1,4,0.1,2,23,39,62
89789,3,3,0.1,2,13,49,62
89790,0,1,0,0,3,59,62
89797,2,3,0.1,2,8,54,62
89801,1,5,0.1,2,23,39,62
89803,3,6,0.1,2,14,48,62
89805,1,5,0.1,2,23,39,62
89807,2,1,0.1,2,8,54,62
89809,3,5,0.1,2,12,50,62
89811,1,5,0,0,27,35,62
89814,2,2,0.1,2,8,54,62
89818,3,3,0.1,2,12,50,62
89819,2,1,0.1,2,8,54,62
89820,3,5,0.1,2,13,49,62
89822,2,1,0.05,1,8,54,62
89823,3,2,0.1,2,13,49,62
89827,3,4,0.1,2,13,48,61
89829,3,4,0.1,2,13,49,62
89831,3,2,0.1,2,12,49,61
89832,0,0,0.1,2,3,59,62
89835,3,4,0.1,2,13,49,62
89838,0,1,0.1,2,3,59,62
89839,3,4,0.1,2,13,49,62
89840,2,3,0.1,2,8,54,62
89841,0,0,0.1,2,4,58,62
89842,3,4,0.1,2,13,49,62
89843,2,1,0.1,2,8,54,62
89844,0,0,0.05,1,4,58,62
89846,3,2,0.1,2,12,50,62
89848,2,2,0.1,2,8,54,62
89850,3,4,0.1,2,13,49,62
89851,2,2,0.1,2,8,54,62
89854,3,5,0.1,2,12,50,62
89856,2,1,0.1,2,8,54,62
89857,3,5,0.1,2,13,49,62
89858,2,1,0.1,2,8,54,62
89860,3,4,0.1,2,14,48,62
89862,0,0,0.1,2,4,58,62
89864,2,1,0.1,2,8,54,62
89865,3,5,0.1,2,13,49,62
89867,0,1,0.1,2,3,59,62
89868,2,3,0.1,2,8,54,62
89869,1,2,0.1,2,28,34,62
89870,3,4,0.1,2,12,50,62
89872,0,1,0,0,3,59,62
89877,1,4,0.1,2,25,37,62
89879,2,3,0.1,2,9,53,62
89882,3,4,0.1,2,12,49,61
89883,1,4,0.1,2,23,39,62
89884,2,2,0,0,8,54,62
89886,3,6,0.1,2,14,48,62
89888,1,3,0.1,2,26,36,62
89889,3,4,0.1,2,13,49,62
89891,1,2,0.05,1,26,36,62
89892,3,6,0.1,2,14,48,62
89895,3,5,0.1,2,13,49,62
89896,3,4,0.1,2,12,50,62
89899,3,5,0.1,2,14,48,62
89900,3,3,0.1,2,12,50,62
89901,0,1,0.1,2,3,59,62
89902,3,5,0.1,2,13,48,61
89903,0,1,0,0,3,59,62
89904,3,2,0.1,2,12,50,62
89905,3,5,0.1,2,13,49,62
89906,2,2,0.1,2,8,54,62
89907,1,6,0.1,2,23,39,62
89910,3,4,0.1,2,13,49,62
89912,2,3,0.1,2,8,54,62
89913,1,4,0.1,2,23,39,62
89914,3,5,0.1,2,13,49,62
89915,2,2,0.1,2,8,54,62
89917,1,3,0.1,2,25,37,62
89918,3,1,0.1,2,12,50,62
89921,2,4,0.1,2,8,54,62
89923,1,4,0.1,2,23,39,62
89928,3,7,0.1,2,14,48,62
89930,1,4,0,0,28,33,61
89931,2,2,0.1,2,8,54,62
89932,3,5,0.1,2,13,49,62
89933,2,1,0.1,2,8,54,62
89939,3,3,0.1,2,13,49,62
89941,2,3,0.1,2,9,53,62
89942,0,0,0.1,2,4,58,62
89944,3,3,0.1,2,12,49,61
89946,2,1,0,0,8,54,62
89947,3,6,0.1,2,14,48,62
89949,0,2,0.1,2,3,59,62
89950,3,5,0.1,2,14,48,62
89952,0,1,0.1,2,3,59,62
89956,3,3,0.1,2,13,49,62
89958,0,1,0.1,2,3,59,62
89960,3,5,0.1,2,12,50,62
89963,0,1,0,0,3,59,62
89964,3,3,0.1,2,13,49,62
89965,3,3,0.1,2,13,49,62
89966,3,3,0.1,2,12,50,62
89968,3,4,0.1,2,14,48,62
89969,3,5,0.1,2,13,49,62
89971,2,1,0.1,2,8,54,62
89972,3,6,0.1,2,14,48,62
89974,2,1,0.1,2,8,54,62
89975,3,3,0.1,2,13,49,62
89976,2,3,0.1,2,8,54,62
89977,3,6,0.1,2,14,48,62
89978,0,0,0.1,2,4,58,62
89979,1,5,0.1,2,23,39,62
89980,3,4,0.1,2,13,49,62
89983,2,1,0.1,2,8,54,62
89984,0,0,0.1,2,4,58,62
89985,1,7,0.1,2,26,36,62
89987,3,5,0.1,2,13,49,62
89988,2,1,0.1,2,8,54,62
89989,1,5,0.1,2,23,39,62
89991,0,1,0.1,2,3,59,62
89993,3,3,0.1,2,12,50,62
89994,2,2,0.1,2,8,54,62
89995,1,4,0.1,2,25,37,62
89996,0,0,0.1,2,5,57,62
89997,3,6,0.1,2,14,47,61
89998,2,2,0.1,2,8,54,62
90000,1,3,0.1,2,25,37,62
90001,0,2,0,0,3,59,62
90002,3,3,0.1,2,12,50,62
90003,1,6,0.1,2,26,36,62
90004,2,3,0.1,2,8,54,62
90005,3,5,0.1,2,13,48,61
90007,1,4,0,0,27,35,62
90009,2,3,0.1,2,8,54,62
90010,3,4,0.1,2,13,48,61
90011,2,2,0.1,2,8,54,62
90013,3,6,0.1,2,13,49,62
90014,2,2,0.1,2,8,54,62
90018,3,2,0.1,2,12,50,62
90019,2,2,0.1,2,8,54,62
90023,3,7,0.1,2,14,48,62
90024,2,2,0.1,2,8,54,62
90025,3,6,0.1,2,12,50,62
90026,3,5,0.1,2,12,50,62
90027,2,3,0.1,2,8,54,62
90028,3,5,0.1,2,12,50,62
90030,0,2,0.1,2,3,59,62
90031,2,3,0.1,2,8,54,62
90032,3,8,0.1,2,13,48,61
90033,0,3,0.1,2,3,59,62
90034,2,2,0.1,2,8,54,62
90035,3,5,0.1,2,13,49,62
90036,0,1,0.1,2,3,59,62
90039,2,1,0.1,2,8,54,62
90040,3,4,0.1,2,12,50,62
90041,0,1,0.1,2,6,56,62
90043,2,1,0.1,2,8,54,62
90048,3,6,0.1,2,14,48,62
90050,0,0,0.1,2,4,58,62
90051,2,3,0.1,2,8,54,62
90053,3,4,0.1,2,13,49,62
90055,0,2,0.1,2,3,59,62
90056,2,3,0.1,2,8,54,62
90058,3,6,0.1,2,14,48,62
90059,0,3,0.1,2,3,59,62
90063,2,3,0.1,2,8,54,62
90064,3,4,0.1,2,13,48,61
90066,0,3,0.1,2,3,59,62
90067,2,3,0.1,2,8,54,62
90069,3,5,0.1,2,13,49,62
90071,1,4,0.1,2,23,39,62
90076,0,3,0.1,2,3,59,62
90078,3,5,0.1,2,14,48,62
90079,2,2,0.1,2,8,54,62
90080,1,5,0.1,2,24,38,62
